id,key,value,type
307445,RESOLUTION,High,NHD
307447,type,multipolygon,regular
307447,natural,wetland,regular
307452,type,multipolygon,regular
307452,natural,water,regular
307453,type,multipolygon,regular
307453,source,NHD,regular
307453,natural,wetland,regular
307453,ComID,139207447,NHD
307453,FCode,46600,NHD
307453,FDate,2005/08/24,NHD
307453,FTYPE,SwampMarsh,NHD
307453,RESOLUTION,High,NHD
307455,type,multipolygon,regular
307455,source,NHD,regular
307455,natural,wetland,regular
307455,ComID,139207158,NHD
307455,FCode,46600,NHD
307455,FDate,2005/08/24,NHD
307455,FTYPE,SwampMarsh,NHD
307455,RESOLUTION,High,NHD
307456,type,multipolygon,regular
307456,natural,water,regular
307457,type,multipolygon,regular
307457,natural,wetland,regular
307458,type,multipolygon,regular
307458,natural,wetland,regular
307460,type,multipolygon,regular
307460,natural,wetland,regular
307461,type,multipolygon,regular
307461,natural,wetland,regular
307465,type,multipolygon,regular
307465,natural,water,regular
307466,type,multipolygon,regular
307466,natural,wetland,regular
307468,type,multipolygon,regular
307468,source,NHD,regular
307468,natural,wetland,regular
307468,ComID,139208970,NHD
307468,FCode,46600,NHD
307468,FDate,2005/08/24,NHD
307468,FTYPE,SwampMarsh,NHD
307468,RESOLUTION,High,NHD
307469,type,multipolygon,regular
307469,natural,wetland,regular
307476,type,multipolygon,regular
307476,natural,water,regular
307477,type,multipolygon,regular
307477,natural,water,regular
307478,type,multipolygon,regular
307478,natural,wetland,regular
307480,type,multipolygon,regular
307480,natural,water,regular
307481,type,multipolygon,regular
307481,natural,water,regular
307483,type,multipolygon,regular
307483,natural,wetland,regular
307484,type,multipolygon,regular
307484,natural,wetland,regular
307485,type,multipolygon,regular
307485,natural,water,regular
307486,type,multipolygon,regular
307486,natural,wetland,regular
307488,type,multipolygon,regular
307488,natural,wetland,regular
307490,type,multipolygon,regular
307490,natural,wetland,regular
307491,type,multipolygon,regular
307491,natural,water,regular
307492,natural,water,regular
307492,ComID,139185958,NHD
307492,FCode,39004,NHD
307492,FDate,2005/08/26,NHD
307492,FTYPE,LakePond,NHD
307492,ReachCode,08090203033971,NHD
307492,RESOLUTION,High,NHD
307492,type,multipolygon,regular
307493,type,multipolygon,regular
307493,natural,water,regular
307495,type,multipolygon,regular
307495,natural,water,regular
307496,type,multipolygon,regular
307496,natural,wetland,regular
307499,type,multipolygon,regular
307499,natural,wetland,regular
307500,type,multipolygon,regular
307500,natural,water,regular
307502,type,multipolygon,regular
307502,natural,water,regular
307503,type,multipolygon,regular
307503,natural,water,regular
307504,type,multipolygon,regular
307504,natural,wetland,regular
307505,type,multipolygon,regular
307505,natural,wetland,regular
307507,type,multipolygon,regular
307507,natural,wetland,regular
307508,type,multipolygon,regular
307508,natural,water,regular
307522,type,multipolygon,regular
307522,natural,wetland,regular
307523,type,multipolygon,regular
307523,natural,wetland,regular
307525,type,multipolygon,regular
307525,natural,water,regular
307526,type,multipolygon,regular
307526,natural,wetland,regular
307527,type,multipolygon,regular
307527,natural,water,regular
307528,type,multipolygon,regular
307528,source,NHD,regular
307528,natural,wetland,regular
307528,ComID,139206872,NHD
307528,FCode,46600,NHD
307528,FDate,2005/08/24,NHD
307528,FTYPE,SwampMarsh,NHD
307528,RESOLUTION,High,NHD
307540,type,multipolygon,regular
307540,natural,wetland,regular
307542,type,multipolygon,regular
307542,natural,water,regular
307543,type,multipolygon,regular
307543,natural,water,regular
307546,type,multipolygon,regular
307546,natural,water,regular
307547,type,multipolygon,regular
307547,natural,wetland,regular
307548,type,multipolygon,regular
307548,natural,wetland,regular
307549,type,multipolygon,regular
307549,natural,wetland,regular
307552,type,multipolygon,regular
307552,natural,wetland,regular
307557,type,multipolygon,regular
307557,natural,water,regular
307558,type,multipolygon,regular
307558,natural,water,regular
307559,type,multipolygon,regular
307559,natural,wetland,regular
307560,type,multipolygon,regular
307560,natural,wetland,regular
307561,type,multipolygon,regular
307561,source,NHD,regular
307561,natural,water,regular
307561,ComID,139182467,NHD
307561,FCode,39004,NHD
307561,FDate,2005/08/26,NHD
307561,FTYPE,LakePond,NHD
307561,ReachCode,08090203031364,NHD
307561,RESOLUTION,High,NHD
307562,type,multipolygon,regular
307562,natural,water,regular
307563,type,multipolygon,regular
307563,natural,wetland,regular
307564,type,multipolygon,regular
307564,natural,water,regular
307566,type,multipolygon,regular
307566,natural,wetland,regular
307567,type,multipolygon,regular
307567,natural,wetland,regular
307569,type,multipolygon,regular
307569,natural,wetland,regular
307570,type,multipolygon,regular
307570,natural,wetland,regular
307571,type,multipolygon,regular
307571,natural,water,regular
307572,type,multipolygon,regular
307572,natural,wetland,regular
307587,type,multipolygon,regular
307587,source,NHD,regular
307587,natural,wetland,regular
307587,ComID,139207108,NHD
307587,FCode,46600,NHD
307587,FDate,2005/08/24,NHD
307587,FTYPE,SwampMarsh,NHD
307587,RESOLUTION,High,NHD
307589,type,multipolygon,regular
307589,natural,wetland,regular
307590,type,multipolygon,regular
307590,natural,wetland,regular
307591,type,multipolygon,regular
307591,natural,water,regular
307592,type,multipolygon,regular
307592,natural,water,regular
307594,type,multipolygon,regular
307594,natural,wetland,regular
307596,type,multipolygon,regular
307596,natural,water,regular
307598,type,multipolygon,regular
307598,natural,water,regular
307600,type,multipolygon,regular
307600,natural,water,regular
307601,type,multipolygon,regular
307601,natural,water,regular
307603,type,multipolygon,regular
307603,natural,water,regular
307604,type,multipolygon,regular
307604,natural,wetland,regular
307619,type,multipolygon,regular
307619,natural,wetland,regular
307621,type,multipolygon,regular
307621,natural,wetland,regular
307622,natural,wetland,regular
307622,type,multipolygon,regular
307623,type,multipolygon,regular
307623,natural,water,regular
307625,type,multipolygon,regular
307625,natural,wetland,regular
307625,wetland,saltmarsh,regular
307627,type,multipolygon,regular
307627,natural,water,regular
307628,type,multipolygon,regular
307628,natural,wetland,regular
307629,type,multipolygon,regular
307629,natural,water,regular
307630,type,multipolygon,regular
307630,natural,wetland,regular
307631,type,multipolygon,regular
307631,natural,wetland,regular
307632,type,multipolygon,regular
307632,source,NHD,regular
307632,natural,wetland,regular
307632,ComID,139207233,NHD
307632,FCode,46600,NHD
307632,FDate,2005/08/24,NHD
307632,FTYPE,SwampMarsh,NHD
307632,RESOLUTION,High,NHD
307633,type,multipolygon,regular
307633,natural,wetland,regular
307634,type,multipolygon,regular
307634,natural,water,regular
307638,type,multipolygon,regular
307638,source,NHD,regular
307638,natural,wetland,regular
307638,ComID,139207462,NHD
307638,FCode,46600,NHD
307638,FDate,2005/08/24,NHD
307638,FTYPE,SwampMarsh,NHD
307638,RESOLUTION,High,NHD
307639,type,multipolygon,regular
307639,natural,wetland,regular
307640,type,multipolygon,regular
307640,natural,wetland,regular
307641,type,multipolygon,regular
307641,natural,wetland,regular
307642,type,multipolygon,regular
307642,source,NHD,regular
307642,natural,wetland,regular
307642,ComID,139208970,NHD
307642,FCode,46600,NHD
307642,FDate,2005/08/24,NHD
307642,FTYPE,SwampMarsh,NHD
307642,RESOLUTION,High,NHD
307643,type,multipolygon,regular
307643,natural,wetland,regular
307650,type,multipolygon,regular
307650,natural,wetland,regular
307651,type,multipolygon,regular
307651,natural,water,regular
307652,type,multipolygon,regular
307652,natural,wetland,regular
307654,type,multipolygon,regular
307654,natural,wetland,regular
307655,type,multipolygon,regular
307655,natural,water,regular
307656,type,multipolygon,regular
307656,natural,water,regular
307657,type,multipolygon,regular
307657,natural,wetland,regular
307661,type,multipolygon,regular
307661,natural,wetland,regular
307663,type,multipolygon,regular
307663,natural,water,regular
307664,type,multipolygon,regular
307664,natural,wetland,regular
307664,wetland,saltmarsh,regular
307680,type,multipolygon,regular
307680,natural,wetland,regular
307682,type,multipolygon,regular
307682,natural,water,regular
307683,type,multipolygon,regular
307683,natural,water,regular
307684,type,multipolygon,regular
307684,natural,wetland,regular
307709,type,multipolygon,regular
307709,source,NHD,regular
307709,natural,wetland,regular
307709,ComID,139207163,NHD
307709,FCode,46600,NHD
307709,FDate,2005/08/24,NHD
307709,FTYPE,SwampMarsh,NHD
307709,RESOLUTION,High,NHD
307710,type,multipolygon,regular
307710,natural,wetland,regular
307712,type,multipolygon,regular
307712,natural,wetland,regular
307713,type,multipolygon,regular
307713,natural,wetland,regular
307714,type,multipolygon,regular
307714,natural,wetland,regular
307716,type,multipolygon,regular
307716,source,NHD,regular
307716,natural,wetland,regular
307716,ComID,139209102,NHD
307716,FCode,46600,NHD
307716,FDate,2005/08/24,NHD
307716,FTYPE,SwampMarsh,NHD
307716,RESOLUTION,High,NHD
307717,type,multipolygon,regular
307717,natural,wetland,regular
307717,wetland,saltmarsh,regular
307718,type,multipolygon,regular
307718,natural,wetland,regular
307719,type,multipolygon,regular
307719,natural,water,regular
307904,type,multipolygon,regular
307904,natural,wetland,regular
307961,type,multipolygon,regular
307961,natural,wetland,regular
307964,type,multipolygon,regular
307964,natural,wetland,regular
307966,type,multipolygon,regular
307966,natural,wetland,regular
307967,type,multipolygon,regular
307967,natural,water,regular
307969,type,multipolygon,regular
307969,natural,water,regular
307971,type,multipolygon,regular
307971,source,NHD,regular
307971,natural,wetland,regular
307971,ComID,139207280,NHD
307971,FCode,46600,NHD
307971,FDate,2005/08/24,NHD
307971,FTYPE,SwampMarsh,NHD
307971,RESOLUTION,High,NHD
307972,type,multipolygon,regular
307972,natural,wetland,regular
307972,wetland,saltmarsh,regular
307973,type,multipolygon,regular
307973,natural,wetland,regular
307991,type,multipolygon,regular
307991,natural,wetland,regular
307995,type,multipolygon,regular
307995,natural,wetland,regular
307996,type,multipolygon,regular
307996,natural,wetland,regular
307997,type,multipolygon,regular
307997,natural,wetland,regular
307997,wetland,saltmarsh,regular
307998,type,multipolygon,regular
307998,natural,wetland,regular
307999,type,multipolygon,regular
307999,natural,water,regular
308000,type,multipolygon,regular
308000,source,NHD,regular
308000,natural,wetland,regular
308000,ComID,139205452,NHD
308000,FCode,46600,NHD
308000,FDate,2005/08/24,NHD
308000,FTYPE,SwampMarsh,NHD
308000,RESOLUTION,High,NHD
308045,type,multipolygon,regular
308045,natural,wetland,regular
308046,type,multipolygon,regular
308046,natural,water,regular
308048,type,multipolygon,regular
308048,natural,wetland,regular
308049,type,multipolygon,regular
308049,natural,wetland,regular
308050,type,multipolygon,regular
308050,natural,water,regular
308051,type,multipolygon,regular
308051,natural,wetland,regular
308053,type,multipolygon,regular
308053,natural,wetland,regular
308054,type,multipolygon,regular
308054,natural,wetland,regular
308055,type,multipolygon,regular
308055,natural,water,regular
308056,type,multipolygon,regular
308056,natural,wetland,regular
308057,type,multipolygon,regular
308057,natural,wetland,regular
308058,type,multipolygon,regular
308058,natural,wetland,regular
308059,type,multipolygon,regular
308059,natural,wetland,regular
308059,ComID,139202135,NHD
308059,FCode,46600,NHD
308059,FDate,2005/08/24,NHD
308059,FTYPE,SwampMarsh,NHD
308059,RESOLUTION,High,NHD
308060,type,multipolygon,regular
308060,natural,water,regular
308062,type,multipolygon,regular
308062,natural,water,regular
308063,type,multipolygon,regular
308063,source,NHD,regular
308063,natural,wetland,regular
308063,ComID,139207496,NHD
308063,FCode,46600,NHD
308063,FDate,2005/08/24,NHD
308063,FTYPE,SwampMarsh,NHD
308063,RESOLUTION,High,NHD
308064,type,multipolygon,regular
308064,natural,water,regular
308066,type,multipolygon,regular
308066,natural,wetland,regular
308067,type,multipolygon,regular
308067,source,NHD,regular
308067,natural,wetland,regular
308067,ComID,139202115,NHD
308067,FCode,46600,NHD
308067,FDate,2005/08/24,NHD
308067,FTYPE,SwampMarsh,NHD
308067,RESOLUTION,High,NHD
308070,type,multipolygon,regular
308070,natural,wetland,regular
308071,type,multipolygon,regular
308071,natural,water,regular
308072,type,multipolygon,regular
308072,natural,water,regular
308099,type,multipolygon,regular
308099,natural,wetland,regular
308100,type,multipolygon,regular
308100,natural,water,regular
308102,type,multipolygon,regular
308102,natural,water,regular
308103,type,multipolygon,regular
308103,natural,wetland,regular
308105,type,multipolygon,regular
308105,natural,water,regular
308106,type,multipolygon,regular
308106,natural,wetland,regular
308107,type,multipolygon,regular
308107,natural,water,regular
308108,type,multipolygon,regular
308108,natural,water,regular
308109,type,multipolygon,regular
308109,natural,wetland,regular
308111,type,multipolygon,regular
308111,natural,water,regular
308112,type,multipolygon,regular
308112,natural,wetland,regular
308113,type,multipolygon,regular
308113,natural,water,regular
308116,type,multipolygon,regular
308116,natural,water,regular
308117,type,multipolygon,regular
308117,source,NHD,regular
308117,natural,wetland,regular
308117,ComID,139206964,NHD
308117,FCode,46600,NHD
308117,FDate,2005/08/24,NHD
308117,FTYPE,SwampMarsh,NHD
308117,RESOLUTION,High,NHD
308119,type,multipolygon,regular
308119,natural,wetland,regular
308121,type,multipolygon,regular
308121,natural,wetland,regular
308122,type,multipolygon,regular
308122,natural,water,regular
308130,type,multipolygon,regular
308130,natural,wetland,regular
308133,type,multipolygon,regular
308133,natural,wetland,regular
308134,type,multipolygon,regular
308134,natural,wetland,regular
308135,type,multipolygon,regular
308135,natural,wetland,regular
308136,type,multipolygon,regular
308136,natural,wetland,regular
308137,type,multipolygon,regular
308137,natural,water,regular
308139,type,multipolygon,regular
308139,natural,wetland,regular
308140,type,multipolygon,regular
308140,natural,wetland,regular
308141,type,multipolygon,regular
308141,natural,water,regular
308144,type,multipolygon,regular
308144,natural,wetland,regular
308145,type,multipolygon,regular
308145,natural,water,regular
308146,type,multipolygon,regular
308146,natural,wetland,regular
308148,type,multipolygon,regular
308148,natural,water,regular
308158,type,multipolygon,regular
308158,natural,wetland,regular
308159,type,multipolygon,regular
308159,natural,wetland,regular
308160,type,multipolygon,regular
308160,natural,wetland,regular
308160,ComID,151099861,NHD
308160,FCode,46600,NHD
308160,FDate,2009/01/20,NHD
308160,FTYPE,SwampMarsh,NHD
308160,RESOLUTION,High,NHD
308161,type,multipolygon,regular
308161,natural,wetland,regular
308164,type,multipolygon,regular
308164,natural,wetland,regular
308166,type,multipolygon,regular
308166,natural,wetland,regular
308168,name,Lake Lery,regular
308168,type,multipolygon,regular
308168,natural,water,regular
308169,name,Lake Saint Catherine,regular
308169,type,multipolygon,regular
308169,source,NHD,regular
308169,natural,water,regular
308169,ComID,139182207,NHD
308169,FCode,39004,NHD
308169,FDate,2009/09/11,NHD
308169,FTYPE,LakePond,NHD
308169,GNIS_ID,00558306,NHD
308169,GNIS_Name,Lake Saint Catherine,NHD
308169,ReachCode,08090203030643,NHD
308169,RESOLUTION,High,NHD
308169,feature_id,00558306,gnis
308171,type,multipolygon,regular
308171,natural,water,regular
308206,type,multipolygon,regular
308206,source,NHD,regular
308206,natural,wetland,regular
308206,ComID,139202005,NHD
308206,FCode,46600,NHD
308206,FDate,2005/08/24,NHD
308206,FTYPE,SwampMarsh,NHD
308206,RESOLUTION,High,NHD
308207,type,multipolygon,regular
308207,natural,water,regular
308208,type,multipolygon,regular
308208,natural,wetland,regular
308209,type,multipolygon,regular
308209,natural,wetland,regular
308211,type,multipolygon,regular
308211,natural,water,regular
308213,type,multipolygon,regular
308213,natural,water,regular
308215,type,multipolygon,regular
308215,natural,water,regular
308216,type,multipolygon,regular
308216,source,NHD,regular
308216,natural,wetland,regular
308216,wetland,saltmarsh,regular
308218,type,multipolygon,regular
308218,natural,wetland,regular
308219,type,multipolygon,regular
308219,natural,water,regular
308222,type,multipolygon,regular
308222,natural,wetland,regular
308223,type,multipolygon,regular
308223,natural,wetland,regular
308471,type,multipolygon,regular
308471,natural,wetland,regular
308471,ComID,139202112,NHD
308471,FCode,46600,NHD
308471,FDate,2005/08/24,NHD
308471,FTYPE,SwampMarsh,NHD
308471,RESOLUTION,High,NHD
308475,type,multipolygon,regular
308475,natural,water,regular
308479,type,multipolygon,regular
308479,natural,water,regular
308748,type,multipolygon,regular
308748,natural,wetland,regular
308749,type,multipolygon,regular
308749,natural,wetland,regular
308750,type,multipolygon,regular
308750,natural,wetland,regular
308752,type,multipolygon,regular
308752,natural,water,regular
308753,type,multipolygon,regular
308753,natural,water,regular
308754,type,multipolygon,regular
308754,natural,wetland,regular
308755,type,multipolygon,regular
308755,natural,water,regular
308757,type,multipolygon,regular
308757,natural,wetland,regular
308758,type,multipolygon,regular
308758,natural,wetland,regular
308759,type,multipolygon,regular
308759,natural,wetland,regular
308760,type,multipolygon,regular
308760,natural,water,regular
308761,type,multipolygon,regular
308761,natural,water,regular
308762,type,multipolygon,regular
308762,natural,wetland,regular
308763,type,multipolygon,regular
308763,natural,wetland,regular
308771,type,multipolygon,regular
308771,natural,wetland,regular
308772,type,multipolygon,regular
308772,natural,wetland,regular
308773,type,multipolygon,regular
308773,natural,wetland,regular
308774,type,multipolygon,regular
308774,natural,wetland,regular
308776,type,multipolygon,regular
308776,natural,water,regular
308778,type,multipolygon,regular
308778,natural,water,regular
308781,type,multipolygon,regular
308781,natural,wetland,regular
308784,type,multipolygon,regular
308784,natural,wetland,regular
308786,type,multipolygon,regular
308786,natural,wetland,regular
308787,type,multipolygon,regular
308787,natural,wetland,regular
308793,type,multipolygon,regular
308793,natural,wetland,regular
308794,type,multipolygon,regular
308794,natural,wetland,regular
308795,type,multipolygon,regular
308795,natural,water,regular
308796,type,multipolygon,regular
308796,natural,wetland,regular
308797,type,multipolygon,regular
308797,natural,wetland,regular
308799,type,multipolygon,regular
308799,natural,water,regular
308801,type,multipolygon,regular
308801,natural,wetland,regular
308802,type,multipolygon,regular
308802,natural,wetland,regular
308803,type,multipolygon,regular
308803,natural,wetland,regular
308804,type,multipolygon,regular
308804,natural,wetland,regular
308805,type,multipolygon,regular
308805,natural,wetland,regular
308806,type,multipolygon,regular
308806,natural,water,regular
308811,type,multipolygon,regular
308811,natural,wetland,regular
308813,type,multipolygon,regular
308813,natural,water,regular
308815,type,multipolygon,regular
308815,natural,wetland,regular
308816,type,multipolygon,regular
308816,natural,wetland,regular
308818,type,multipolygon,regular
308818,natural,water,regular
308820,type,multipolygon,regular
308820,natural,wetland,regular
308821,type,multipolygon,regular
308821,natural,wetland,regular
308822,type,multipolygon,regular
308822,natural,water,regular
308823,type,multipolygon,regular
308823,natural,wetland,regular
308827,type,multipolygon,regular
308827,natural,wetland,regular
308828,type,multipolygon,regular
308828,natural,wetland,regular
308830,type,multipolygon,regular
308830,natural,wetland,regular
308831,type,multipolygon,regular
308831,natural,wetland,regular
308832,type,multipolygon,regular
308832,natural,wetland,regular
308833,type,multipolygon,regular
308833,natural,wetland,regular
308834,type,multipolygon,regular
308834,natural,water,regular
308843,type,multipolygon,regular
308843,natural,water,regular
308844,type,multipolygon,regular
308844,natural,wetland,regular
308845,type,multipolygon,regular
308845,natural,water,regular
308846,type,multipolygon,regular
308846,natural,wetland,regular
308849,type,multipolygon,regular
308849,natural,wetland,regular
308850,type,multipolygon,regular
308850,natural,wetland,regular
308851,type,multipolygon,regular
308851,natural,water,regular
308852,type,multipolygon,regular
308852,natural,wetland,regular
308853,type,multipolygon,regular
308853,natural,wetland,regular
308854,type,multipolygon,regular
308854,natural,wetland,regular
308855,type,multipolygon,regular
308855,natural,water,regular
308856,type,multipolygon,regular
308856,natural,wetland,regular
308857,type,multipolygon,regular
308857,natural,wetland,regular
308858,type,multipolygon,regular
308858,natural,wetland,regular
308859,type,multipolygon,regular
308859,natural,wetland,regular
308860,type,multipolygon,regular
308860,natural,water,regular
308862,type,multipolygon,regular
308862,natural,wetland,regular
308864,type,multipolygon,regular
308864,natural,wetland,regular
308865,type,multipolygon,regular
308865,natural,water,regular
308866,type,multipolygon,regular
308866,natural,wetland,regular
308877,type,multipolygon,regular
308877,natural,wetland,regular
308879,type,multipolygon,regular
308879,natural,wetland,regular
308883,type,multipolygon,regular
308883,natural,wetland,regular
308884,type,multipolygon,regular
308884,natural,water,regular
308886,type,multipolygon,regular
308886,natural,wetland,regular
308887,type,multipolygon,regular
308887,natural,wetland,regular
308889,type,multipolygon,regular
308889,natural,wetland,regular
308891,type,multipolygon,regular
308891,natural,wetland,regular
308892,type,multipolygon,regular
308892,natural,wetland,regular
308894,type,multipolygon,regular
308894,natural,wetland,regular
308896,type,multipolygon,regular
308896,natural,wetland,regular
308897,type,multipolygon,regular
308897,natural,wetland,regular
308901,type,multipolygon,regular
308901,natural,water,regular
308902,type,multipolygon,regular
308902,natural,wetland,regular
308903,type,multipolygon,regular
308903,natural,wetland,regular
308904,type,multipolygon,regular
308904,natural,wetland,regular
308905,type,multipolygon,regular
308905,natural,wetland,regular
308909,type,multipolygon,regular
308909,natural,wetland,regular
308911,type,multipolygon,regular
308911,natural,wetland,regular
308915,type,multipolygon,regular
308915,natural,wetland,regular
308916,type,multipolygon,regular
308916,natural,wetland,regular
308917,type,multipolygon,regular
308917,natural,water,regular
308919,type,multipolygon,regular
308919,natural,wetland,regular
308920,type,multipolygon,regular
308920,natural,wetland,regular
308929,type,multipolygon,regular
308929,natural,wetland,regular
308930,type,multipolygon,regular
308930,natural,water,regular
308933,type,multipolygon,regular
308933,natural,wetland,regular
308935,type,multipolygon,regular
308935,natural,wetland,regular
308937,type,multipolygon,regular
308937,natural,wetland,regular
308938,type,multipolygon,regular
308938,natural,wetland,regular
308939,type,multipolygon,regular
308939,natural,wetland,regular
308940,type,multipolygon,regular
308940,natural,wetland,regular
308942,type,multipolygon,regular
308942,natural,wetland,regular
308944,type,multipolygon,regular
308944,natural,wetland,regular
308951,type,multipolygon,regular
308951,natural,wetland,regular
308955,type,multipolygon,regular
308955,natural,wetland,regular
308957,type,multipolygon,regular
308957,natural,water,regular
308960,type,multipolygon,regular
308960,natural,water,regular
308961,type,multipolygon,regular
308961,natural,wetland,regular
308970,name,Wright Pass,regular
308970,type,multipolygon,regular
308970,natural,wetland,regular
308972,type,multipolygon,regular
308972,natural,wetland,regular
308974,type,multipolygon,regular
308974,natural,wetland,regular
308975,type,multipolygon,regular
308975,natural,wetland,regular
308976,type,multipolygon,regular
308976,natural,wetland,regular
308977,type,multipolygon,regular
308977,natural,wetland,regular
308978,type,multipolygon,regular
308978,natural,wetland,regular
308980,type,multipolygon,regular
308980,natural,wetland,regular
308981,type,multipolygon,regular
308981,natural,wetland,regular
308982,type,multipolygon,regular
308982,natural,wetland,regular
308997,type,multipolygon,regular
308997,natural,wetland,regular
308998,type,multipolygon,regular
308998,natural,wetland,regular
308999,type,multipolygon,regular
308999,natural,wetland,regular
309000,type,multipolygon,regular
309000,natural,water,regular
309001,type,multipolygon,regular
309001,natural,water,regular
309004,type,multipolygon,regular
309004,natural,wetland,regular
309006,type,multipolygon,regular
309006,natural,water,regular
309007,type,multipolygon,regular
309007,natural,water,regular
309008,type,multipolygon,regular
309008,natural,water,regular
309010,type,multipolygon,regular
309010,natural,wetland,regular
309012,type,multipolygon,regular
309012,natural,wetland,regular
309013,type,multipolygon,regular
309013,natural,wetland,regular
309014,type,multipolygon,regular
309014,natural,wetland,regular
309015,type,multipolygon,regular
309015,natural,water,regular
309021,type,multipolygon,regular
309021,natural,wetland,regular
309023,type,multipolygon,regular
309023,natural,wetland,regular
309024,type,multipolygon,regular
309024,natural,wetland,regular
309025,type,multipolygon,regular
309025,natural,wetland,regular
309026,type,multipolygon,regular
309026,natural,wetland,regular
309027,type,multipolygon,regular
309027,natural,wetland,regular
309028,type,multipolygon,regular
309028,natural,wetland,regular
309029,type,multipolygon,regular
309029,natural,wetland,regular
309032,type,multipolygon,regular
309032,natural,wetland,regular
309033,type,multipolygon,regular
309033,natural,wetland,regular
309034,type,multipolygon,regular
309034,natural,wetland,regular
309035,type,multipolygon,regular
309035,natural,water,regular
309036,name,Loomis Pass,regular
309036,type,multipolygon,regular
309036,natural,water,regular
309037,type,multipolygon,regular
309037,natural,water,regular
309038,type,multipolygon,regular
309038,natural,wetland,regular
309047,type,multipolygon,regular
309047,natural,water,regular
309048,type,multipolygon,regular
309048,natural,wetland,regular
309049,type,multipolygon,regular
309049,natural,wetland,regular
309050,type,multipolygon,regular
309050,natural,wetland,regular
309051,type,multipolygon,regular
309051,natural,wetland,regular
309053,type,multipolygon,regular
309053,natural,water,regular
309054,type,multipolygon,regular
309054,natural,wetland,regular
309056,type,multipolygon,regular
309056,natural,wetland,regular
309060,name,Cadro Pass,regular
309060,type,multipolygon,regular
309060,natural,water,regular
309061,type,multipolygon,regular
309061,natural,wetland,regular
309074,type,multipolygon,regular
309074,natural,wetland,regular
309077,type,multipolygon,regular
309077,natural,wetland,regular
309078,type,multipolygon,regular
309078,natural,wetland,regular
309080,type,multipolygon,regular
309080,natural,wetland,regular
309081,type,multipolygon,regular
309081,natural,wetland,regular
309082,type,multipolygon,regular
309082,natural,wetland,regular
309084,type,multipolygon,regular
309084,natural,wetland,regular
309085,type,multipolygon,regular
309085,natural,water,regular
309086,type,multipolygon,regular
309086,natural,water,regular
309087,type,multipolygon,regular
309087,natural,wetland,regular
309088,type,multipolygon,regular
309088,natural,water,regular
309089,type,multipolygon,regular
309089,natural,wetland,regular
309090,type,multipolygon,regular
309090,natural,wetland,regular
309093,type,multipolygon,regular
309093,natural,wetland,regular
309094,type,multipolygon,regular
309094,natural,water,regular
309122,type,multipolygon,regular
309122,natural,water,regular
309123,type,multipolygon,regular
309123,natural,wetland,regular
309124,type,multipolygon,regular
309124,natural,water,regular
309125,type,multipolygon,regular
309125,natural,water,regular
309126,type,multipolygon,regular
309126,natural,water,regular
309130,type,multipolygon,regular
309130,natural,wetland,regular
309131,type,multipolygon,regular
309131,natural,wetland,regular
309132,type,multipolygon,regular
309132,natural,water,regular
309133,type,multipolygon,regular
309133,natural,wetland,regular
309134,type,multipolygon,regular
309134,natural,wetland,regular
309136,type,multipolygon,regular
309136,natural,water,regular
309137,type,multipolygon,regular
309137,natural,wetland,regular
309138,type,multipolygon,regular
309138,natural,water,regular
309140,type,multipolygon,regular
309140,source,NHD,regular
309140,natural,wetland,regular
309140,ComID,141725690,NHD
309140,FCode,46600,NHD
309140,FDate,2005/10/29,NHD
309140,FTYPE,SwampMarsh,NHD
309140,RESOLUTION,High,NHD
309151,type,multipolygon,regular
309151,natural,water,regular
309154,type,multipolygon,regular
309154,natural,wetland,regular
309155,type,multipolygon,regular
309155,natural,wetland,regular
309157,type,multipolygon,regular
309157,natural,water,regular
309158,type,multipolygon,regular
309158,natural,wetland,regular
309159,type,multipolygon,regular
309159,natural,water,regular
309160,type,multipolygon,regular
309160,natural,wetland,regular
309161,type,multipolygon,regular
309161,natural,wetland,regular
309162,type,multipolygon,regular
309162,natural,wetland,regular
309164,type,multipolygon,regular
309164,natural,wetland,regular
309165,type,multipolygon,regular
309165,natural,wetland,regular
309184,type,multipolygon,regular
309184,natural,wetland,regular
309185,type,multipolygon,regular
309185,natural,water,regular
309188,type,multipolygon,regular
309188,natural,wetland,regular
309193,type,multipolygon,regular
309193,natural,wetland,regular
309195,type,multipolygon,regular
309195,natural,wetland,regular
309196,type,multipolygon,regular
309196,natural,water,regular
309197,type,multipolygon,regular
309197,natural,wetland,regular
309201,type,multipolygon,regular
309201,natural,wetland,regular
309265,type,multipolygon,regular
309265,natural,wetland,regular
309267,type,multipolygon,regular
309267,natural,water,regular
309268,type,multipolygon,regular
309268,natural,wetland,regular
309269,type,multipolygon,regular
309269,natural,water,regular
309271,type,multipolygon,regular
309271,natural,wetland,regular
309274,type,multipolygon,regular
309274,natural,wetland,regular
309275,type,multipolygon,regular
309275,natural,wetland,regular
309279,type,multipolygon,regular
309279,natural,water,regular
309280,type,multipolygon,regular
309280,natural,water,regular
309281,type,multipolygon,regular
309281,natural,wetland,regular
309282,type,multipolygon,regular
309282,natural,wetland,regular
309285,type,multipolygon,regular
309285,natural,water,regular
309286,type,multipolygon,regular
309286,natural,wetland,regular
309287,type,multipolygon,regular
309287,natural,wetland,regular
309288,type,multipolygon,regular
309288,natural,wetland,regular
309289,type,multipolygon,regular
309289,natural,wetland,regular
309337,type,multipolygon,regular
